site,search_url,scraped_at,details_url,agency_url,price_text,location_text,title,description,area_text,floor_text,total_floors_text,agency_name,num_photos,ref_no,total_offers,raw_link_description
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:08.924774,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/smirnenski/garaj/6154553/?sid=hMcSz2&page=1,,125€244BGN,"Пловдив, Христо Смирненски","дава под наемГараж, паркомясто,27 м2","Компания `Х` представя на Вашето внимание гараж  в Христо Смирненски!МЕСТОПОЛОЖЕНИЕ: Квартал Христо Смирненски е един от най-модерните и бързоразвиващи се райони на Пловдив,...",паркомясто,Етаж:,,дава под наем,1,6154553,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:08.924774,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/plovdiv-centyr/garaj/6079438/?sid=hMcSz2&page=1,,128€250BGN,"Пловдив, Център","дава под наемГараж, паркомясто,15 м2",Отдава Под Наем Подземно Паркомясто на бул.Руски 11 . За повече информация на посочения телефон.,паркомясто,Етаж: 0,,дава под наем,1,6079438,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:08.924774,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/plovdiv-centyr/garaj/6154562/?sid=hMcSz2&page=1,,150€293BGN,"Пловдив, Център","дава под наемГараж, паркомясто,18 м2","Компания `Х` представя на Вашето внимание гараж  в Центъра!МЕСТОПОЛОЖЕНИЕ:Центърът на Пловдив е най-престижният и оживен район на града, разположен в самото му сърце и известен с...",паркомясто,Етаж:,,дава под наем,1,6154562,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:08.924774,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/plovdiv-zaharna-fabrika/staya/6167142/?sid=hMcSz2&page=1,,153€300BGN,"Пловдив, Захарна фабрика","дава под наемСтая,148 м2","ОФЕРТА 1097Nirvana Real Estate представя уникална възможност за нов дом, гр. Пловдив, Захарна фабрика, който ще ви накара да се влюбите от пръв поглед!",148 м2,Етаж: 3 от 3,,дава под наем,24,6167142,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:08.924774,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kyrshijaka/staya/6195702/?sid=hMcSz2&page=1,,170€332BGN,"Пловдив, Кършияка","дава под наемСтая,25 м2",Компания `Х` представя на Вашето внимание стая в Кършияка !МЕСТОПОЛОЖЕНИЕ: Квартал Кършияка в гр. Пловдив предлага удобна и оживена среда за живеене в близост до центъра на града....,25 м2,Етаж: 1 от 3,,дава под наем,1,6195702,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kyrshijaka/ednostaen/6207418/?sid=hMcSz2&page=1,,260€509BGN,"Пловдив, Кършияка","дава под наемЕдностаен апартамент,20 м2","Референтен номер: 2080574Революшън Естейт представя Едностаен в Пловдив, Кършияка.Квадратура: 15 кв.мЕтаж: 1 от 4Изложение: Юг...",20 м2,Етаж: 1 от 4,,дава под наем,3,6207418,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/marasha/dvustaen/6207797/?sid=hMcSz2&page=1,,300€587BGN,"Пловдив, Мараша","дава под наемДвустаен апартамент,53 м2","Референтен номер: 2078049Революшън Естейт представя двустаен апартамент в Пловдив, Мараша.Квадратура: 53 кв.мЕтаж: 1 от 3Изложение: Север,...",53 м2,Етаж: 1 от 3,,дава под наем,5,6207797,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/plovdiv-centyr/dvustaen/6207827/?sid=hMcSz2&page=1,,320€626BGN,"Пловдив, Център","дава под наемДвустаен апартамент,52 м2","С КЛЮЧ В АГЕНЦИЯТА!Референтен номер: 2107734Революшън Естейт представя двустаен апартамент  в Пловдив, Център.Квадратура: 52 кв.мЕтаж:...",52 м2,Етаж: 1 от 3,,дава под наем,5,6207827,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kyrshijaka/ednostaen/6206079/?sid=hMcSz2&page=1,,330€645BGN,"Пловдив, Кършияка","дава под наемЕдностаен апартамент,45 м2","Референтен номер: 2119560Революшън Естейт представя едностаен апартамент в Пловдив, Кършияка.Квадратура: 45 кв.мЕтаж: 4 от 5Изложение: Юг...",45 м2,Етаж: 4 от 5,,дава под наем,6,6206079,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kichuk-parij/tristaen/6207416/?sid=hMcSz2&page=1,,410€802BGN,"Пловдив, Кючук Париж","дава под наемТристаен апартамент,98 м2","Референтен номер: 2201991Революшън Естейт представя тристаен апартамент в Пловдив, Кючук Париж.Квадратура: 98 кв.мЕтаж: 8 от 8Изложение: Юг...",98 м2,Етаж: 8 от 8,,дава под наем,8,6207416,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kichuk-parij/dvustaen/6209339/?sid=hMcSz2&page=1,,450€880BGN,"Пловдив, Кючук Париж","дава под наемДвустаен апартамент,65 м2","Референтен номер: 2218420Революшън Естейт представя двустаен апартамент в Пловдив, Кючук Париж.Квадратура: 65 кв.мЕтаж: 7 от 8Изложение:...",65 м2,Етаж: 7 от 8,,дава под наем,7,6209339,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem--v-stroej/plovdiv/plovdiv-mladejki-hylm/dvustaen/6111015/?sid=hMcSz2&page=1,,500€978BGN,"Пловдив, Младежки хълм","дава под наемДвустаен апартамент,67 м2","Оферта 2-724 Нова, по-ниска цена. В близост до ВМИ, за първи наематели. Предлагаме Ви топъл стилно обзаведен апартамент в малка кооперация. Уютно жилище с перфектна локация, в близост до ВМИ....",67 м2,Етаж: 3 от 6,,дава под наем,17,6111015,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kamenica-1/dvustaen/6208555/?sid=hMcSz2&page=1,,500€978BGN,"Пловдив, Каменица 1","дава под наемДвустаен апартамент,65 м2","Референтен номер: 2172476Революшън Естейт представя Двустаен в Пловдив, Каменица 1.Квадратура: 65 кв.мЕтаж: 2 от 5Изложение: Изток, Юг",65 м2,Етаж: 2 от 5,,дава под наем,8,6208555,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/smirnenski/tristaen/6208553/?sid=hMcSz2&page=1,,520€1 017BGN,"Пловдив, Христо Смирненски","дава под наемТристаен апартамент,90 м2","Референтен номер: 2164337Революшън Естейт представя тристаен апартамент в Пловдив, Христо Смирненски.Квадратура: 90 кв.мЕтаж: 4 от 7...",90 м2,Етаж: 4 от 7,,дава под наем,7,6208553,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/kyrshijaka/tristaen/6207796/?sid=hMcSz2&page=1,,550€1 076BGN,"Пловдив, Кършияка","дава под наемТристаен апартамент,85 м2","Референтен номер: 2134649Революшън Естейт представя тристаен апартамент в Пловдив, Кършияка.Квадратура: 85 кв.мЕтаж: 7 от 10Изложение: Изток,...",85 м2,Етаж: 7 от 10,,дава под наем,8,6207796,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/trakija/dvustaen/6209213/?sid=hMcSz2&page=1,,550€1 076BGN,"Пловдив, Тракия","дава под наемДвустаен апартамент,62 м2","Референтен номер: 2218167Революшън Естейт представя двустаен апартамент в Пловдив, Тракия.Квадратура: 62 кв.мЕтаж: 5 от 8Изложение: Изток...",62 м2,Етаж: 5 от 8,,дава под наем,6,6209213,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/marasha/dvustaen/6206902/?sid=hMcSz2&page=1,,560€1 095BGN,"Пловдив, Мараша","дава под наемДвустаен апартамент,65 м2","Референтен номер: 2138914Революшън Естейт представя двустаен апартамент в Пловдив, Мараша.Квадратура: 65 кв.мЕтаж: 3 от 5Изложение: Юг",65 м2,Етаж: 3 от 5,,дава под наем,7,6206902,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/plovdiv-centyr/tristaen/6208756/?sid=hMcSz2&page=1,,600€1 173BGN,"Пловдив, Център","дава под наемТристаен апартамент,70 м2","С КЛЮЧ В АГЕНЦИЯТА!Референтен номер: 2218308Революшън Естейт представя тристаен в Пловдив, Център.Квадратура: 70 кв.м.Етаж: 3 от 4...",70 м2,Етаж: 3 от 4,,дава под наем,9,6208756,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/komatevo/tristaen/6209338/?sid=hMcSz2&page=1,,700€1 369BGN,"Пловдив, Коматево","дава под наемТристаен апартамент,140 м2","Референтен номер: 2218377Революшън Естейт представя тристаен апартамент в Пловдив, Коматево.Квадратура: 140 кв.мЕтаж: 1 от 2Изложение:...",140 м2,Етаж: 1 от 2,,дава под наем,6,6209338,887,
imotinet,https://www.imoti.net/bg/obiavi/r/dava-pod-naem/plovdiv/?sid=hMcSz2,2026-02-13 06:29:13.246678,https://www.imoti.net/bg/obiava/dava-pod-naem/plovdiv/sydijski/tristaen/6207420/?sid=hMcSz2&page=1,,700€1 369BGN,"Пловдив, Съдийски","дава под наемТристаен апартамент,105 м2","Референтен номер: 2206735Революшън Естейт представя тристаен апартамент в Пловдив, Съдийски.Квадратура: 105 кв.мЕтаж: 5 от 10Изложение: Юг...",105 м2,Етаж: 5 от 10,,дава под наем,9,6207420,887,
